Name	TCGA-A6-3807	TCGA-A6-3808	TCGA-A6-3810	TCGA-AA-3518	TCGA-AA-3525	TCGA-AA-3526	TCGA-AA-3529	TCGA-AA-3531	TCGA-AA-3534	TCGA-AA-3552	TCGA-AA-3554	TCGA-AA-3561	TCGA-AA-3664	TCGA-AA-3666	TCGA-AA-3672	TCGA-AA-3684	TCGA-AA-3710	TCGA-AA-3715	TCGA-AA-3818	TCGA-AA-3848	TCGA-AA-3864	TCGA-AA-3986	TCGA-AA-3989	TCGA-AA-A00J	TCGA-AA-A00O	TCGA-AA-A00U	TCGA-AA-A010	TCGA-AA-A01D	TCGA-AA-A01F	TCGA-AA-A01P	TCGA-AA-A01R	TCGA-AA-A01S	TCGA-AA-A01T	TCGA-AA-A01V	TCGA-AA-A01X	TCGA-AA-A01Z	TCGA-AA-A022	TCGA-AA-A024	TCGA-AA-A029	TCGA-AA-A02E	TCGA-AA-A02H	TCGA-AA-A02J	TCGA-AA-A02O	TCGA-AA-A02R	TCGA-AA-A02Y	TCGA-AA-A03F	TCGA-AA-A03J
ADD1	28.2182	26.9173	25.4611	27.7198	26.1296	26.2882	28.0205	28.6626	26.6924	26.1586	26.5665	26.634	24.8641	27.2261	27.1231	27.8683	26.5737	18.5331	26.8807	28.4918	26.8284	25.262	27.965	25.1489	27.4314	26.5353	27.7097	23.7107	23.6716	26.1177	27.3407	27.1189	27.9467	28.2658	25.2708	22.6559	25.7682	25.9522	28.4801	25.5936	27.664	25.2876	27.0707	26.9903	26.9553	28.2809	26.5439
ADD3	25.2812	25.553	24.2753	25.4633	24.2035	28.5324	29.237	27.1578	26.2662	24.7758	23.7707	25.7764	23.7548	26.2365	25.8373	26.279	27.7196	22.5214	25.668	26.1369	24.8961	24.8202	26.2819	24.1462	25.4241	26.6781	26.5385	22.5214	22.5214	24.0041	25.6419	25.0006	27.1262	26.6641	23.6176	22.7153	25.2888	25.1654	27.1398	24.8864	24.7246	23.7402	25.7369	24.5022	26.1523	26.8145	25.5361
ADH5	28.7965	30.3845	26.7523	29.3665	26.0666	28.8246	29.5095	29.706	28.727	28.4872	28.3061	26.6945	25.5197	28.1156	27.4384	29.7038	28.2061	22.1958	29.9394	29.421	28.7311	28.6666	28.5279	26.6791	29.0791	28.8494	29.3488	25.431	25.6496	27.2166	27.8556	27.5001	28.5113	28.5773	27.5836	29.1246	26.2863	27.5034	27.5867	25.7461	28.8565	26.8842	28.5048	28.5261	28.6978	29.3639	27.9166
ADK	23.4773	25.1143	24.4192	23.3873	22.4377	24.8998	25.623	27.0577	24.3411	25.2432	24.8964	25.5591	23.4061	26.0507	18.3542	25.1449	24.6637	21.8418	26.2963	27.0937	25.9461	23.8647	24.1411	22.5645	26.4913	26.5168	23.2527	20.7654	22.5575	23.5286	25.6764	24.3017	22.1249	24.9813	24.2506	21.7639	22.8889	23.7869	24.4128	22.1837	24.912	23.8166	25.7185	22.7415	25.3859	25.0085	24.4996
ADRM1	24.9669	24.213	25.6776	22.8209	24.5854	25.4827	27.3019	26.9009	22.043	17.4982	24.7263	25.4388	17.1611	26.6068	24.0381	24.6978	25.4377	17.1611	22.7954	27.2987	27.0889	17.1611	25.3248	23.2786	26.4648	23.5955	25.3596	25.2525	20.6469	24.7827	25.6408	25.0302	26.1968	25.9505	24.8358	17.2239	19.9047	20.4382	26.1559	23.7141	26.5872	21.9853	22.7859	25.4563	25.2313	26.8308	26.142
ADSL	24.5796	24.3753	22.9622	26.0357	24.8755	24.2253	26.0965	26.7233	23.274	23.8727	23.9393	25.0683	24.9342	23.4846	24.5718	23.5759	24.1111	21.9844	23.5413	26.407	25.0536	25.1182	24.0956	23.139	26.0233	24.4518	25.0961	23.0109	25.0085	21.2454	26.3541	25.2404	25.4485	25.6394	25.2265	21.2454	21.9347	23.2094	24.7934	23.5936	23.5012	23.4362	24.0749	23.4533	24.94	25.4241	24.7999
AEBP1	23.9782	28.3476	30.5224	25.7269	23.8576	26.8911	27.1274	27.1465	24.7206	25.3558	25.7854	24.9956	24.5358	24.6938	24.1793	27.5832	26.302	26.7799	26.8749	27.7397	26.633	22.7776	24.9274	25.3607	28.669	24.2426	23.8755	23.5364	22.6853	27.8716	26.2085	25.5682	23.9895	26.1627	23.7878	24.1518	23.5922	22.6853	22.6853	26.5252	25.3739	24.3141	26.0686	24.4693	23.8616	25.1363	23.6112
AFG3L2	27.2889	24.5222	24.1908	27.4178	23.3629	24.944	27.9252	26.5835	25.9452	25.7262	25.6885	25.8381	25.4097	27.1975	26.5578	27.2554	26.7419	20.7403	25.7207	27.4703	27.526	25.6814	26.5579	26.5205	27.7662	26.9134	26.2733	23.4688	25.3424	25.4785	25.7891	24.7177	27.0138	27.921	26.5706	26.2638	27.8292	26.0714	26.7149	25.3324	26.849	24.1899	27.1484	26.6194	26.3307	26.544	25.3011
AGFG1	22.9912	15.9631	23.4912	20.1862	22.9121	22.1478	23.8004	24.0847	15.9631	23.4582	22.6361	22.4956	20.9127	23.533	22.6347	23.0779	15.9631	19.275	22.2956	25.1888	22.4084	15.9631	23.5	22.1085	18.4217	24.2344	22.7778	21.5152	17.9901	23.262	23.9849	24.0708	23.8606	22.9245	23.212	15.9631	21.1527	15.9631	25.1354	23.0289	24.0261	23.1642	23.788	23.8449	24.2953	24.2704	23.6572
AGK	25.8578	24.8213	23.8031	27.0538	21.3365	25.1775	27.57	26.7482	24.416	25.9624	27.5719	23.037	25.4414	27.4243	24.8943	25.7685	23.6776	21.3365	26.1272	27.1206	23.995	23.5287	26.7786	24.3348	25.5801	25.8198	24.3187	28.0522	25.3518	22.2357	26.9142	23.9433	24.0311	26.804	24.6134	22.7905	21.3365	25.172	25.2051	23.182	27.0838	25.0368	27.8208	23.7886	26.6133	26.9826	24.2445
AGL	25.4982	24.1905	23.3788	25.2035	23.4517	24.653	26.0226	24.5274	23.9314	25.8341	25.1716	22.8066	24.4669	27.3316	23.5146	25.8372	25.1601	20.1719	23.9777	24.7373	26.0503	24.0361	25.0205	22.3519	24.9269	25.049	25.1132	22.3561	18.3587	22.766	26.8483	24.3402	22.9234	27.6694	18.3587	21.2881	18.3587	26.03	24.4938	23.1209	22.3337	22.3898	24.0816	27.4813	22.8762	27.1371	18.3587
AGO2	20.2761	23.5241	24.1153	22.2174	23.9727	24.4101	25.0806	25.8661	13.9529	24.6073	22.6171	13.9529	22.397	21.0487	21.2542	22.8576	18.8005	13.9529	23.2352	25.188	23.0122	21.7027	26.4224	13.9529	23.6969	22.9644	21.7104	13.9529	18.8419	20.7047	23.9555	22.7703	24.1396	13.9529	23.7903	20.496	19.3398	20.5419	24.161	23.9751	23.5294	20.7672	24.7776	24.3061	22.4785	19.8218	13.9529
AGPS	25.8778	25.6088	24.3701	24.92	25.6178	25.1293	26.8972	26.972	24.9939	26.5596	26.7257	26.4165	29.2868	26.5433	26.1081	24.5352	26.086	22.5671	23.5665	27.0634	28.9751	24.7916	27.4423	24.036	27.0671	27.0641	24.6521	22.171	22.6466	25.0766	26.9417	26.3108	30.3727	22.0995	25.4821	22.0995	25.3794	24.6914	27.36	25.0442	25.0725	25.7571	26.6729	25.8454	25.6531	27.2067	24.5165
AGR2	32.9621	29.8021	26.4909	32.1848	31.4845	31.1119	33.4361	29.2918	30.778	28.7087	30.0524	31.7047	30.2479	31.8582	31.6242	30.7194	33.6245	26.6515	31.2901	32.9315	35.7737	27.831	31.0059	29.4071	23.0853	31.5792	32.7089	29.823	27.3215	32.2544	29.1093	27.9371	31.7284	31.3412	25.9721	33.096	30.7704	31.6084	33.4549	28.5871	27.8786	27.5918	33.258	31.0731	31.7712	32.9019	29.5917
AGRN	23.9828	27.3423	25.4953	24.7041	24.2878	24.7738	30.6474	26.1954	25.1371	25.6477	24.967	26.338	23.2819	22.1302	24.1966	25.2691	25.9593	19.0003	25.4376	26.7715	28.7011	24.1262	24.0973	25.5039	28.2214	24.5781	21.0519	23.52	22.7765	28.4574	24.1138	26.3754	26.0902	26.6824	25.5918	19.469	23.7568	18.5985	18.5985	28.1646	25.5572	23.4282	22.5389	25.3977	21.3585	23.1943	22.2865
AGT	26.2053	27.4464	25.3725	28.7331	27.1298	25.4523	27.4158	28.2748	27.99	25.8967	26.8938	25.7388	21.7291	26.0224	26.6406	27.3537	25.1632	23.4556	26.4214	25.9788	26.2042	26.0266	25.3471	23.4656	28.7541	25.5143	26.4333	25.7756	22.2958	26.1409	26.0191	25.4644	25.6009	27.8658	23.8804	18.5774	25.9952	26.3429	24.8064	24.2053	26.1741	24.4987	24.4231	26.1435	25.2644	26.0075	24.7633
AHCTF1	23.3866	24.8272	21.7456	25.9061	22.628	23.2349	25.9688	25.3375	24.857	23.4562	21.1608	23.5854	23.8091	25.1848	25.184	21.503	19.5358	19.5358	26.8174	26.127	24.9105	26.0529	19.5358	22.7354	23.5145	24.2133	19.5358	19.5358	19.5358	23.0264	23.0004	24.9428	22.874	19.5358	23.8948	19.9528	21.8894	19.5358	22.6461	20.8499	23.9027	19.5358	23.2186	19.5358	24.7938	25.5098	21.306
AHCY	28.0494	28.4238	28.4796	29.1859	28.2444	28.9737	30.2196	31.7827	28.7429	29.4061	28.5495	31.1875	28.2165	29.6382	29.062	27.0696	28.4366	24.514	29.7736	31.6851	31.1741	28.7996	29.6134	27.1982	31.1388	29.3367	27.7417	25.7148	28.3747	28.0966	28.7398	29.9586	29.5978	29.227	29.5157	28.7112	25.3103	28.0235	29.6411	27.7912	28.9583	27.5563	29.0249	27.6734	28.6481	29.8944	29.9985
AHNAK	31.6838	31.1119	31.2121	32.1917	29.7864	30.4948	32.6905	31.8028	31.5115	31.001	30.6697	30.1792	29.8516	31.8955	31.048	31.7941	32.0017	27.6798	33.025	32.5791	32.9505	31.2264	31.0101	29.2909	33.1534	31.0792	31.3685	29.7574	30.0589	31.7425	31.2646	30.2452	32.2166	32.7044	30.1468	30.2979	30.2109	30.6269	33.4849	30.8816	30.7111	27.9122	31.8491	31.9383	30.9305	32.7326	29.8555
AHSA1	17.2263	22.4042	17.2263	27.7694	26.5003	24.1195	30.1149	26.5894	24.302	24.6473	24.2455	24.4113	23.2412	26.3839	27.0333	23.3145	26.5528	19.5352	27.1618	27.3663	27.6163	23.9908	24.4132	24.1083	25.6782	27.9307	23.8754	22.9272	21.6439	27.3641	26.0684	25.4029	24.3599	27.963	19.1942	17.2263	24.0302	17.2263	26.1564	20.4141	17.2263	24.7894	25.1919	24.7253	26.3069	23.7492	25.3124
AHSG	25.237	27.6899	26.1245	26.847	24.7776	23.8271	27.7219	26.1294	26.8349	25.0491	26.4807	24.7884	23.1594	24.7915	25.6562	25.0764	25.8519	23.4245	26.2149	27.1168	26.3187	26.9452	25.3046	24.5384	28.4031	26.9663	26.7842	26.2404	21.4212	26.0711	26.8467	26.2618	26.1034	27.7447	22.2422	19.2935	25.5674	26.0345	26.1534	24.8737	25.2688	25.2552	25.9096	26.6776	25.8326	26.4226	24.3838
AIDA	24.5413	22.8998	24.113	24.7816	20.0451	24.1491	24.8984	23.7619	23.1709	23.7153	23.2756	22.0701	23.361	22.6854	22.503	24.6104	23.127	20.0451	24.2151	25.486	26.0441	21.6731	23.0957	22.0598	25.0149	22.6828	23.6017	20.0451	20.1935	23.4558	23.4456	20.8972	24.8213	22.2556	23.7062	20.0451	21.5916	22.1543	24.077	24.2124	23.2992	20.0451	24.4796	23.7776	24.5957	25.1661	20.9442
AIFM1	30.1168	27.5751	28.553	29.0846	28.2702	28.3085	29.423	30.8647	27.7354	28.4759	28.5437	27.9955	27.2964	29.4136	29.193	28.9184	28.2628	23.4391	29.4145	30.9669	28.8708	27.0339	29.2248	26.59	30.6593	28.712	28.524	26.6442	27.2119	27.7137	27.9218	28.0113	29.8622	29.3182	28.5859	30.705	28.8673	27.3637	28.9541	27.1909	29.6529	27.2581	29.3257	27.6806	29.5904	29.4847	28.6537
AIMP1	27.6155	25.9145	24.8468	27.3757	25.8481	26.1352	27.7725	27.8646	25.8324	27.3508	26.522	27.8894	26.1627	28.5482	27.4001	26.7936	27.7755	24.4415	25.0577	28.5419	28.8803	25.5957	28.3061	25.1349	27.9952	27.7356	26.1307	24.0966	25.3563	26.1284	28.7196	25.0685	27.4657	27.9455	26.4879	27.3407	26.0434	26.256	27.4641	25.4086	26.6802	25.5397	24.652	26.4415	27.8275	27.7701	27.4716
AIMP2	28.6256	25.0683	26.2651	26.5248	25.2558	26.3394	27.5022	28.143	23.8823	26.3202	26.4395	27.4969	25.4097	28.42	26.5012	26.2657	26.6947	21.2995	26.7658	28.4552	28.9959	25.0716	27.9554	24.0968	26.2138	26.2386	27.3311	23.7297	22.7317	25.8108	27.2736	26.3256	26.8109	27.7782	25.336	25.7054	25.7392	24.9087	28.0346	25.1869	27.7142	21.1375	25.6522	26.9768	26.6369	28.25	26.6961
AIP	25.5936	22.5626	24.2895	26.1347	19.0002	25.3177	25.2606	28.0322	25.3015	24.9293	19.0002	25.5569	24.1251	26.3325	24.2472	25.8811	24.523	22.58	26.2253	24.2021	26.4076	23.3562	26.5675	25.5981	26.0269	23.0149	25.6456	19.0002	24.0636	25.9669	26.4057	23.015	25.6794	24.9246	25.7211	23.9219	22.8751	23.1501	25.5128	23.2988	22.903	22.5537	24.3543	24.4294	25.1935	25.8108	25.2321
AK1	26.9035	28.0406	26.4122	27.6532	27.0786	29.2576	26.8525	26.0389	25.2534	27.3964	28.3886	27.0534	29.9614	28.4223	27.7402	28.0476	26.3529	25.0589	28.3562	28.6144	29.3675	26.0051	29.5137	23.7719	28.8838	27.6884	26.3472	25.4715	26.69	25.5731	25.0926	25.5946	26.3323	29.3432	26.8874	26.5138	26.1706	27.4083	24.9051	25.2045	24.848	22.9943	25.8037	26.5325	28.0556	29.2696	24.259
AK2	30.2854	28.6246	29.4435	32.1204	28.4424	28.9314	30.534	30.4844	28.3501	29.718	28.6405	29.3996	26.8252	30.5727	29.8922	29.931	29.6739	26.1674	29.4034	30.8863	30.0345	28.0575	30.3489	28.7494	31.2335	29.7122	30.0115	26.8252	27.2228	29.1003	29.7715	28.3054	29.442	30.5105	29.6814	31.1994	30.0357	28.4438	29.7392	28.3047	29.5312	27.2401	29.7151	29.6294	30.0728	30.1691	28.9347
AK3	29.2629	27.141	26.1123	28.4843	25.276	27.4105	28.9478	30.3441	27.6855	27.5109	26.1392	28.2287	24.9499	29.3184	25.9581	28.0058	27.7289	24.9499	28.0231	29.2518	27.6743	28.096	28.067	27.2552	31.8614	27.5477	27.2756	25.9353	25.716	26.3211	26.9085	26.3446	28.7151	29.4734	28.9569	27.8681	28.302	26.9959	28.7598	27.6554	29.1664	24.988	26.6778	27.5443	29.0743	29.3784	26.2759
AK4	24.4083	23.9967	22.9584	26.8083	16.0329	24.4292	26.1202	27.0516	21.822	27.2056	26.0422	16.0329	25.9379	24.1087	21.7375	23.7046	26.4955	16.0329	30.0952	26.6743	22.706	27.6318	26.3238	16.0329	28.8832	29.0584	24.5214	20.1239	16.0329	21.2858	28.4705	25.3482	26.3706	16.0329	16.0329	16.0329	25.2686	22.5667	23.5643	16.0329	24.4671	22.2738	28.5611	24.4591	23.6212	23.0223	27.2589
AKAP12	24.8365	26.646	25.2991	23.6195	23.0301	23.0934	25.6254	24.8376	24.8722	22.907	24.9215	19.0832	19.4674	17.4336	17.4336	27.0141	26.3508	17.4336	27.4931	26.3463	26.4852	25.6942	23.843	20.3566	25.5042	21.8933	23.9912	25.7395	17.4336	24.6603	20.64	21.5506	24.0347	25.7292	22.5302	17.7683	20.4495	23.6944	21.0255	25.6449	23.4685	20.4074	25.4494	26.0427	24.4933	22.9133	19.1387
AKR1A1	28.9346	29.024	27.9901	30.3049	26.9301	28.8992	29.79	29.6222	27.6316	28.6096	28.7019	27.0665	27.3939	28.8885	28.7048	28.9688	29.3578	25.4423	29.1098	29.8648	29.3077	28.3489	29.6877	28.2554	29.4944	29.0616	29.3586	27.0968	25.456	29.0403	29.588	27.403	28.6578	30.5022	27.7257	28.7193	27.9079	28.5075	28.9774	27.5493	28.057	25.8286	29.8298	29.4348	29.7757	29.6582	27.4867
AKR1B1	27.7423	27.8016	27.1596	26.4052	20.474	26.5987	26.1411	25.9841	28.0033	20.474	27.9382	21.5303	26.4716	22.7638	26.4613	27.5256	25.9426	24.9529	28.0589	29.346	20.474	26.8071	23.8418	21.5999	28.0289	23.8533	28.0577	20.474	20.474	25.3027	28.351	25.8967	25.8314	25.921	23.5596	20.474	26.2866	22.7234	20.474	26.6477	20.474	20.474	23.8224	24.8757	27.771	25.6513	22.1072
AKR7A2	27.816	27.2558	26.8316	28.2716	26.6947	26.8005	28.5243	28.0671	26.8178	26.5457	27.4723	26.4698	26.6456	27.4156	27.3798	27.5538	26.8743	23.9014	27.9145	27.9221	28.8715	26.2025	27.5035	31.5452	27.8717	27.9466	28.1856	25.832	22.8034	27.0404	27.8619	26.2858	28.4642	28.8511	25.8185	25.5017	25.3918	26.6885	27.095	25.4683	27.2012	24.4707	28.0764	27.6599	27.4352	28.3809	25.5725
AKR7A3	27.0729	22.9826	23.2164	26.3192	22.0545	23.5533	24.3655	22.0545	23.6805	22.3884	24.4448	23.7511	23.3144	26.9954	24.5067	27.7204	24.7528	22.0545	23.3593	26.6869	28.717	22.0545	22.1393	25.1712	22.0545	25.8898	28.5103	24.4802	22.7767	25.2745	25.3721	23.8252	25.9714	25.0123	22.8354	22.0545	22.0545	26.0664	26.9194	23.939	25.1433	22.0545	25.6367	25.7937	24.9089	28.4097	22.7487
ALAD	25.0714	24.5126	23.6718	24.93	24.3993	24.8542	24.1482	25.0066	23.8601	24.4884	23.5161	25.0434	23.6948	24.1219	20.6664	24.5669	24.5386	22.7404	25.9893	25.5917	24.6004	24.2059	24.5466	21.5728	25.649	23.2948	24.1628	22.0987	22.0768	24.0248	23.7601	22.7772	24.7085	25.0281	23.6515	19.2783	22.5746	24.485	23.1725	22.7363	23.7193	20.5124	24.0975	23.6559	25.5564	23.7691	23.0638
ALB	35.5763	38.5537	35.4739	37.2899	35.6701	35.6127	37.12	36.1264	35.8347	35.3371	35.6594	34.2439	34.0575	34.8435	35.6454	36.0042	35.9398	35.534	36.6162	36.8197	37.2704	36.249	34.6466	34.7164	37.239	36.3546	36.6555	36.2426	33.4865	35.9581	36.1623	35.5213	35.8409	37.6129	34.2808	37.5323	35.3272	35.9464	35.7921	33.8444	35.9873	33.5918	35.6494	36.6137	36.1545	36.1304	34.8416
ALDH16A1	25.9752	24.6785	24.3755	26.5533	23.6329	25.0227	26.0847	26.0894	23.9533	25.6463	26.9229	26.5823	22.2176	25.857	26.0784	25.1327	26.4258	16.819	26.4887	26.3225	27.263	25.0916	26.3727	24.7223	27.3943	25.3899	24.8444	23.3022	21.1005	26.5618	26.2966	22.7375	25.0223	26.3663	25.5026	20.5016	23.9228	23.0297	25.1221	22.4715	24.3301	21.3182	24.0015	25.4113	25.688	25.8697	25.2029
ALDH18A1	30.1414	26.8982	28.2676	27.5649	28.3054	27.8642	29.6915	30.4069	27.6254	29.2348	28.7084	29.3349	27.4734	29.9727	28.2706	28.6024	28.1677	21.7933	28.4255	29.7571	30.9087	27.2308	30.1686	26.5691	30.384	29.8234	28.2957	26.3384	27.7509	27.6785	27.5654	28.3533	30.1382	29.7952	28.981	28.1037	26.4763	28.1771	29.6846	27.7773	29.2359	27.8855	28.4269	26.4495	29.2037	30.2255	28.8121
ALDH1A1	28.5429	30.8522	25.566	30.1864	23.0558	28.6516	32.1983	31.2255	30.756	27.1743	30.6243	26.495	27.2642	23.5598	30.2051	29.9448	29.5774	25.0275	30.4802	29.7933	31.398	29.983	28.2075	26.2836	29.9108	29.5441	30.6059	27.6742	19.4596	29.8376	29.6911	25.5585	28.4284	32.3598	29.2751	26.7469	24.9123	29.0016	27.5618	28.2149	26.724	27.3439	29.0831	29.9834	28.9328	29.0912	24.6611
ALDH1B1	30.0907	29.7163	29.8512	30.275	25.6355	28.1249	30.6819	30.3971	29.966	31.6366	28.7601	29.3015	27.9949	28.0573	28.4599	30.7349	28.6958	25.4877	30.7359	31.9533	29.6961	28.0869	31.5155	27.2881	30.1255	30.0699	29.9003	28.4608	24.7039	27.2019	27.2607	28.9093	28.4105	29.9927	28.3061	28.7962	27.1419	27.0764	28.395	26.6827	32.2288	27.8636	30.3964	28.6061	30.5354	30.3807	29.062
ALDH2	31.4627	31.3507	31.5217	31.1524	29.9016	31.0584	31.8581	33.2181	30.8304	30.9318	31.4339	31.187	29.4882	32.0731	30.7756	32.0784	31.0489	27.0722	30.9643	33.3948	31.9599	29.632	32.8339	29.2164	33.0226	31.4479	31.4357	30.0667	29.0176	32.2463	30.299	32.0977	31.7723	33.3033	31.5285	31.4806	29.646	30.5552	32.3107	29.7216	31.2652	29.5763	31.2639	31.0545	31.3889	33.7911	31.2199
ALDH3A2	27.0095	26.2198	24.5875	26.3775	26.1835	25.2806	25.8866	26.7782	25.1599	26.94	26.0633	25.7157	25.4894	27.4597	25.0272	26.5168	26.8356	21.0928	25.9983	27.4869	27.6129	24.6843	26.3261	24.9595	27.9217	26.6478	26.7071	24.4335	24.7342	25.4394	27.2371	24.6023	27.108	25.9246	27.144	16.3204	26.3168	25.8247	26.6678	22.8702	25.6514	16.3204	26.5177	25.9179	26.9345	27.6477	25.7992
ALDH4A1	24.058	28.3529	24.3299	27.6848	24.9043	26.2105	26.2353	28.1331	26.3461	25.8481	25.7143	29.6057	24.0281	28.2277	26.9784	25.723	22.9213	20.3494	26.5871	32.3285	20.3494	25.9953	28.9865	30.2035	32.5444	27.7459	24.1121	25.8689	30.8445	25.6071	24.5462	24.8289	27.8192	29.1382	27.7935	20.3494	22.1047	25.848	28.2314	29.6574	26.7902	22.6676	27.4548	25.0676	27.5083	28.2814	28.3096
ALDH5A1	25.2361	23.8954	25.7964	25.926	24.5204	25.4	26.5608	26.9182	24.8711	26.3078	25.1426	24.7442	22.9154	24.4801	26.0675	25.7309	23.5729	19.905	25.6374	27.6432	26.7841	23.9642	27.5093	25.9	28.3849	25.4574	25.6442	23.7359	19.031	24.9167	26.9812	25.5354	26.7837	26.2474	25.556	20.3126	25.96	24.6222	24.0258	25.347	29.154	24.0598	26.675	25.2619	25.7102	25.3364	26.8604
ALDH6A1	27.2765	25.6689	25.5794	27.869	21.9553	26.9813	27.3041	28.2365	27.922	28.3876	26.6859	24.3391	24.637	25.2559	26.9396	27.8926	25.3984	21.9553	26.5169	27.2497	27.5718	24.9058	25.2143	26.7276	23.5904	27.131	27.2856	23.4609	21.9553	25.8367	26.7673	25.6851	27.6184	27.5752	27.1246	21.9553	26.2346	27.1149	26.0326	24.5821	28.5657	22.5796	27.3517	26.2208	27.9521	27.2354	24.8513
ALDH7A1	26.6378	28.7051	25.6698	31.691	25.299	29.2687	28.2459	29.8049	30.1986	29.1032	27.3428	25.5967	26.4122	26.8463	27.3015	28.2638	27.9798	22.8381	27.8651	30.3053	26.9183	27.7048	29.424	24.619	27.0792	30.527	29.2188	21.914	21.5671	26.7861	28.59	27.1402	28.932	29.6376	27.9241	25.6528	26.5549	28.6389	26.8215	26.1799	27.2683	26.0986	30.3037	26.7388	27.7128	29.1796	26.3896
ALDH9A1	28.749	28.6968	27.822	29.3034	28.0492	30.5266	28.6304	28.6318	27.4353	28.5376	28.34	28.6926	27.1869	29.3443	30.1697	28.5104	28.2059	24.9147	28.1986	30.4985	29.7257	27.3853	27.7726	28.1138	30.2424	27.649	29.0873	26.7754	26.9805	29.4479	27.584	26.8497	30.2742	30.293	28.9553	26.6672	27.2259	26.7678	27.9386	26.9453	29.2885	26.1743	27.95	27.8284	30.133	28.8093	27.575
ALDOA	32.8736	33.3113	32.3444	33.4814	31.5925	32.065	32.9234	33.3419	31.2956	32.1539	32.3251	32.1763	31.2621	32.2894	32.6452	32.5579	33.14	30.6455	32.9026	34.1687	34.0198	31.3164	33.2668	31.5886	33.0653	32.8245	32.7483	31.1106	31.2169	32.4451	33.737	31.6322	32.9047	33.271	31.57	33.5877	31.6018	31.1478	33.7155	31.0519	31.3516	30.0013	31.6525	32.2619	31.7924	33.9658	32.0697
ALDOC	26.015	26.4271	27.5232	26.4293	21.1027	24.774	26.4164	25.6787	23.9131	26.6941	26.3667	24.9699	25.8383	24.4782	26.5746	26.7437	25.1947	26.83	24.9322	24.8286	26.4646	24.8622	26.0065	23.1047	27.888	26.4105	24.9585	23.03	26.2084	24.2248	26.6181	26.2205	24.8871	27.1196	23.1598	23.3403	23.9857	23.7548	26.047	23.5758	23.9747	24.0086	27.0534	24.9019	25.5351	27.1814	21.1027
ALG2	24.1868	21.4398	22.6344	24.9214	18.3279	22.9697	24.0286	24.7864	24.0492	24.1565	23.1342	23.7979	19.6173	23.6114	18.3279	24.4291	23.8826	18.5894	23.3098	26.4373	26.0228	22.8241	25.9637	23.0376	23.8072	23.0729	24.4835	18.3279	21.4178	24.9732	22.7762	22.5685	22.9246	24.8799	22.894	18.3279	24.2375	22.0486	25.2068	21.1429	19.6991	18.3279	25.5512	18.3279	23.7052	24.4088	22.502
ALYREF	27.6356	26.3277	26.4831	27.2554	26.1354	25.1805	27.5958	27.9909	27.4133	27.3033	27.1353	27.4831	24.8561	28.3686	28.3547	27.0306	27.5848	21.6457	27.1789	29.1884	29.3565	21.6457	28.2513	23.5787	27.8178	27.6768	26.795	24.74	23.5281	27.422	27.1404	27.758	25.9054	28.5297	23.837	28.0793	26.758	24.7229	28.4633	24.4234	28.3449	26.8228	28.9721	27.5189	25.2931	27.5647	26.8105
AMBP	25.0444	29.0728	26.6623	28.4061	24.3311	25.8168	26.122	27.1718	25.0437	26.3094	25.7799	24.7303	23.2822	23.972	25.4213	26.1866	25.3534	24.6663	27.675	27.2232	26.6684	26.1447	25.2788	24.5689	28.2163	26.7588	26.2384	24.2168	22.8006	26.6714	24.8157	24.596	26.5248	26.0453	24.059	18.5083	25.8669	26.5396	24.697	23.8485	25.6198	18.5083	26.8524	25.5151	26.0002	24.9411	22.4273
ANKFY1	27.2943	25.1697	23.9701	27.1563	20.3735	25.238	26.6416	27.9246	23.5691	26.3657	25.0069	20.3735	23.6878	20.3735	25.9389	26.1778	24.6507	20.3735	24.2901	23.9124	27.1966	23.7514	26.3094	22.933	25.0489	23.9427	24.7288	21.9223	24.0543	25.0798	24.7439	24.9859	24.9103	27.1725	24.8319	21.6375	23.9181	24.2233	26.2359	21.9846	20.3735	20.3735	25.2771	24.5478	25.3914	25.7899	22.7142
ANKRD22	23.727	22.7388	19.6968	24.5275	19.6968	19.6968	23.2789	21.7181	19.6968	22.7949	23.3895	24.2211	23.1904	22.1563	23.6308	23.4245	25.751	19.6968	21.4161	24.928	23.1355	21.2306	24.4492	23.1887	19.6968	24.2812	22.9246	19.6968	22.2366	23.3598	23.9384	24.4209	22.2257	19.6968	21.3415	21.0683	23.0334	22.7344	24.7078	23.5515	22.2556	19.6968	22.7843	22.0723	23.9585	23.9473	23.1
ANKRD28	21.0032	25.8855	18.3718	21.6594	22.7341	20.7329	21.8573	25.6831	20.155	22.5886	21.172	24.44	15.5715	25.6561	23.6924	20.2204	16.4334	15.5715	15.5715	22.9216	24.2804	19.9826	15.5715	21.9395	18.7052	22.6878	19.0703	17.222	15.5715	15.5715	20.7727	22.8791	24.7859	22.9971	22.641	15.5715	15.5715	20.5673	20.8703	16.9673	15.5715	19.9499	15.5715	20.3381	20.9922	24.368	22.3833
