miRNA	Gene	Input
mmu-miR-669c-3p	Fign	-1
mmu-miR-669c-3p	Rsad2	-1
mmu-miR-669c-3p	Klhl21	-1
mmu-miR-669c-3p	Tmem108	-1
mmu-miR-669c-3p	Mcf2l	-1
mmu-miR-669c-3p	Zfp467	-1
mmu-miR-669c-3p	Btf3l4	-1
mmu-miR-669c-3p	Zfhx3	-1
mmu-miR-669c-3p	Bloc1s6	-1
mmu-miR-669c-3p	Ikzf2	-1
mmu-miR-669c-3p	Unc5a	-1
mmu-miR-669c-3p	Nudcd3	-1
mmu-miR-669c-3p	Adamts6	-1
mmu-miR-669c-3p	Gpr20	-1
mmu-miR-669c-3p	Lmx1a	-1
mmu-miR-669c-3p	Sytl4	-1
mmu-miR-669c-3p	Skil	-1
mmu-miR-669c-3p	2610002M06Rik	-1
mmu-miR-669c-3p	Sh3pxd2a	-1
mmu-miR-669c-3p	Smarca4	-1
mmu-miR-669c-3p	Cd1d1	-1
mmu-miR-669c-3p	Wdr73	-1
mmu-miR-669c-3p	Slc7a2	-1
mmu-miR-669c-3p	Kif3c	-1
mmu-miR-669c-3p	Itih5	-1
mmu-miR-669c-3p	Zdhhc7	-1
mmu-miR-669c-3p	Blcap	-1
mmu-miR-669c-3p	Tril	-1
mmu-miR-669c-3p	Ung	-1
mmu-miR-669c-3p	Tent5a	-1
mmu-miR-669c-3p	Lsm14a	-1
mmu-miR-669c-3p	Rora	-1
mmu-miR-669c-3p	Zfp408	-1
mmu-miR-669c-3p	Psd3	-1
mmu-miR-669c-3p	Clasp1	-1
mmu-miR-669c-3p	Plxna4	-1
mmu-miR-669c-3p	Rnasel	-1
mmu-miR-669c-3p	Nfatc2	-1
mmu-miR-669c-3p	Rgs8	-1
mmu-miR-669c-3p	Gca	-1
mmu-miR-669c-3p	Net1	-1
mmu-miR-669c-3p	Ash1l	-1
mmu-miR-669c-3p	Nhlrc4	-1
mmu-miR-669c-3p	Ehmt1	-1
mmu-miR-669c-3p	Diaph2	-1
mmu-miR-669c-3p	Wwp2	-1
mmu-miR-669c-3p	Nudt18	-1
mmu-miR-669c-3p	Mast3	-1
mmu-miR-669c-3p	Hdac7	-1
mmu-miR-669c-3p	Fbxo32	-1
mmu-miR-669c-3p	Eif4e2	-1
mmu-miR-669c-3p	Prmt8	-1
mmu-miR-669c-3p	Pck1	-1
mmu-miR-669c-3p	Tbx20	-1
mmu-miR-669c-3p	Hemgn	-1
mmu-miR-669c-3p	Dnajb4	-1
mmu-miR-669c-3p	Paxbp1	-1
mmu-miR-669c-3p	Prkag2	-1
mmu-miR-669c-3p	Mill1	-1
mmu-miR-669c-3p	3110082I17Rik	-1
mmu-miR-669c-3p	Gdi1	-1
mmu-miR-669c-3p	Serac1	-1
mmu-miR-669c-3p	Ss18l1	-1
mmu-miR-669c-3p	Yipf6	-1
mmu-miR-669c-3p	Gmeb1	-1
mmu-miR-669c-3p	Wdfy3	-1
mmu-miR-669c-3p	Septin3	-1
mmu-miR-669c-3p	Arhgef9	-1
mmu-miR-669c-3p	Pid1	-1
mmu-miR-669c-3p	Trmt61a	-1
mmu-miR-669c-3p	Vps13d	-1
mmu-miR-669c-3p	Otog	-1
mmu-miR-669c-3p	Tmem196	-1
mmu-miR-669c-3p	Nras	-1
mmu-miR-669c-3p	Mtfr2	-1
mmu-miR-669c-3p	Src	-1
mmu-miR-669c-3p	Atxn7	-1
mmu-miR-669c-3p	Nrp2	-1
mmu-miR-669c-3p	Fras1	-1
mmu-miR-669c-3p	Sema4f	-1
mmu-miR-669c-3p	Hhip	-1
mmu-miR-669c-3p	Pik3r1	-1
mmu-miR-669c-3p	Pdlim5	-1
mmu-miR-669c-3p	Zdhhc24	-1
mmu-miR-669c-3p	Irs4	-1
mmu-miR-669c-3p	Pacs2	-1
mmu-miR-669c-3p	Grap2	-1
mmu-miR-669c-3p	Pakap	-1
mmu-miR-669c-3p	Lias	-1
mmu-miR-669c-3p	Dcbld2	-1
mmu-miR-669c-3p	Zfp157	-1
mmu-miR-669c-3p	Tmem179	-1
mmu-miR-669c-3p	Naaa	-1
mmu-miR-669c-3p	Cdh6	-1
mmu-miR-669c-3p	Rsbn1l	-1
mmu-miR-669c-3p	Plcl1	-1
mmu-miR-669c-3p	Fam214b	-1
mmu-miR-669c-3p	Il22ra1	-1
mmu-miR-669c-3p	Slc2a10	-1
mmu-miR-669c-3p	Gja5	-1
mmu-miR-669c-3p	Foxn1	-1
mmu-miR-669c-3p	Ston2	-1
mmu-miR-669c-3p	Lrrc10b	-1
mmu-miR-669c-3p	Adcyap1r1	-1
mmu-miR-669c-3p	Abca6	-1
mmu-miR-669c-3p	Sox5	-1
mmu-miR-669c-3p	Xpo1	-1
mmu-miR-669c-3p	Ilrun	-1
mmu-miR-669c-3p	Tmem252	-1
mmu-miR-669c-3p	D630023F18Rik	-1
mmu-miR-669c-3p	Fat3	-1
mmu-miR-669c-3p	Adamts4	-1
mmu-miR-669c-3p	Dcaf5	-1
mmu-miR-669c-3p	Haus2	-1
mmu-miR-669c-3p	Slc7a11	-1
mmu-miR-669c-3p	Klhl2	-1
mmu-miR-669c-3p	Tcf4	-1
mmu-miR-669c-3p	Tnfrsf1b	-1
mmu-miR-669c-3p	Akap10	-1
mmu-miR-669c-3p	Cep350	-1
mmu-miR-669c-3p	Itgam	-1
mmu-miR-669c-3p	Ephx3	-1
mmu-miR-669c-3p	Foxo1	-1
mmu-miR-669c-3p	Zfx	-1
mmu-miR-669c-3p	Ifit3b	-1
mmu-miR-669c-3p	Ypel2	-1
mmu-miR-669c-3p	Kif5a	-1
mmu-miR-669c-3p	Pappa	-1
mmu-miR-669c-3p	Tdrd1	-1
mmu-miR-669c-3p	Ppp1r26	-1
mmu-miR-669c-3p	Eef2k	-1
mmu-miR-669c-3p	Slc4a7	-1
mmu-miR-669c-3p	Unc5c	-1
mmu-miR-669c-3p	Mfsd4b5	-1
mmu-miR-669c-3p	Pias1	-1
mmu-miR-669c-3p	Snx30	-1
mmu-miR-669c-3p	Adamts9	-1
mmu-miR-669c-3p	Rassf10	-1
mmu-miR-669c-3p	Mmab	-1
mmu-miR-669c-3p	Kcnj10	-1
mmu-miR-669c-3p	Zfp827	-1
mmu-miR-669c-3p	Rictor	-1
mmu-miR-669c-3p	Il17ra	-1
mmu-miR-669c-3p	Foxj3	-1
mmu-miR-669c-3p	Atf1	-1
mmu-miR-669c-3p	Dido1	-1
mmu-miR-669c-3p	Pyurf	-1
mmu-miR-669c-3p	Kcnq2	-1
mmu-miR-669c-3p	Mcam	-1
mmu-miR-669c-3p	Sin3a	-1
mmu-miR-669c-3p	Dnajc19	-1
mmu-miR-669c-3p	1110032A03Rik	-1
mmu-miR-669c-3p	Sgms1	-1
mmu-miR-669c-3p	Ppm1h	-1
mmu-miR-669c-3p	Psd4	-1
mmu-miR-669c-3p	Synpo2l	-1
mmu-miR-669c-3p	Frs2	-1
mmu-miR-669c-3p	Shb	-1
mmu-miR-669c-3p	Spag7	-1
mmu-miR-669c-3p	Rcbtb2	-1
mmu-miR-669c-3p	St3gal5	-1
mmu-miR-669c-3p	Mmp12	-1
mmu-miR-669c-3p	Rab8b	-1
mmu-miR-669c-3p	Prdm16	-1
mmu-miR-669c-3p	Amacr	-1
mmu-miR-669c-3p	Il17rd	-1
mmu-miR-669c-3p	Nedd4l	-1
mmu-miR-669c-3p	Thg1l	-1
mmu-miR-669c-3p	Socs6	-1
mmu-miR-669c-3p	Arl4c	-1
mmu-miR-669c-3p	Pdp2	-1
mmu-miR-669c-3p	Rmi2	-1
mmu-miR-669c-3p	Crkl	-1
mmu-miR-669c-3p	Pik3ca	-1
mmu-miR-669c-3p	Usp13	-1
mmu-miR-669c-3p	Nbeal1	-1
mmu-miR-669c-3p	Usp27x	-1
mmu-miR-669c-3p	Dzank1	-1
mmu-miR-669c-3p	Dnajb6	-1
mmu-miR-669c-3p	Ccser1	-1
mmu-miR-669c-3p	Ociad2	-1
mmu-miR-669c-3p	Prr5	-1
mmu-miR-669c-3p	Slc25a51	-1
mmu-miR-669c-3p	Cnr1	-1
mmu-miR-669c-3p	Ube2v2	-1
mmu-miR-669c-3p	Ndrg2	-1
mmu-miR-669c-3p	N4bp1	-1
mmu-miR-669c-3p	Zc3hav1l	-1
mmu-miR-669c-3p	Specc1	-1
mmu-miR-669c-3p	Fam53c	-1
mmu-miR-669c-3p	Lasp1	-1
mmu-miR-669c-3p	Pgbd1	-1
mmu-miR-669c-3p	Dnajb1	-1
mmu-miR-669c-3p	Inka2	-1
mmu-miR-669c-3p	Muc15	-1
mmu-miR-669c-3p	Mrpl35	-1
mmu-miR-669c-3p	Slc17a8	-1
mmu-miR-669c-3p	Xrn1	-1
mmu-miR-669c-3p	Ppp2r2c	-1
mmu-miR-669c-3p	Atf7ip	-1
mmu-miR-669c-3p	Gsk3b	-1
mmu-miR-669c-3p	Igf1	-1
mmu-miR-669c-3p	Trim44	-1
mmu-miR-669c-3p	Adm	-1
mmu-miR-669c-3p	Zdhhc3	-1
mmu-miR-669c-3p	Luc7l2	-1
mmu-miR-669c-3p	Mlxip	-1
mmu-miR-669c-3p	Fam219a	-1
mmu-miR-669c-3p	Fbxl17	-1
mmu-miR-669c-3p	Rai1	-1
mmu-miR-669c-3p	Synrg	-1
mmu-miR-669c-3p	Zbtb42	-1
mmu-miR-669c-3p	Ankle1	-1
mmu-miR-669c-3p	Klra2	-1
mmu-miR-669c-3p	Nacc2	-1
mmu-miR-669c-3p	Spata13	-1
mmu-miR-669c-3p	Ric8b	-1
mmu-miR-669c-3p	Kcnj12	-1
mmu-miR-669c-3p	Tcf15	-1
mmu-miR-669c-3p	Hif3a	-1
mmu-miR-669c-3p	Crebzf	-1
mmu-miR-669c-3p	Pigc	-1
mmu-miR-669c-3p	Pfkfb2	-1
mmu-miR-669c-3p	Plet1	-1
mmu-miR-669c-3p	Kif2a	-1
mmu-miR-669c-3p	Cacna1b	-1
mmu-miR-669c-3p	Slc25a46	-1
mmu-miR-669c-3p	Eif1ad	-1
mmu-miR-669c-3p	Srp72	-1
mmu-miR-669c-3p	S1pr3	-1
mmu-miR-669c-3p	Skint7	-1
mmu-miR-669c-3p	Cckar	-1
mmu-miR-669c-3p	Fam168b	-1
mmu-miR-669c-3p	Coa5	-1
mmu-miR-669c-3p	Epha4	-1
mmu-miR-669c-3p	Slc6a2	-1
mmu-miR-669c-3p	Wdcp	-1
mmu-miR-669c-3p	Enpp4	-1
mmu-miR-669c-3p	Obi1	-1
mmu-miR-669c-3p	Tmprss13	-1
mmu-miR-669c-3p	Tent4b	-1
mmu-miR-669c-3p	Stxbp6	-1
mmu-miR-669c-3p	Zbtb34	-1
mmu-miR-669c-3p	Med27	-1
mmu-miR-669c-3p	Paqr7	-1
mmu-miR-669c-3p	Ddx21	-1
mmu-miR-669c-3p	Raph1	-1
mmu-miR-669c-3p	Atg10	-1
mmu-miR-669c-3p	Slc12a2	-1
mmu-miR-669c-3p	Pcdh11x	-1
mmu-miR-669c-3p	Csmd1	-1
mmu-miR-669c-3p	Ptprj	-1
mmu-miR-669c-3p	Crim1	-1
mmu-miR-669c-3p	Pi15	-1
mmu-miR-669c-3p	Tceal8	-1
mmu-miR-669c-3p	Gpr173	-1
mmu-miR-669c-3p	Zbtb41	-1
mmu-miR-669c-3p	Lnpk	-1
mmu-miR-669c-3p	Zfp689	-1
mmu-miR-669c-3p	Dusp18	-1
mmu-miR-669c-3p	Trub1	-1
mmu-miR-669c-3p	Nectin4	-1
mmu-miR-669c-3p	Cytip	-1
mmu-miR-669c-3p	Enah	-1
mmu-miR-669c-3p	Bach2	-1
mmu-miR-669c-3p	Rab3c	-1
mmu-miR-669c-3p	Decr1	-1
mmu-miR-669c-3p	Scamp1	-1
mmu-miR-669c-3p	Cadm2	-1
mmu-miR-669c-3p	Gtf2h5	-1
mmu-miR-669c-3p	Phtf2	-1
mmu-miR-669c-3p	Creb1	-1
mmu-miR-669c-3p	Lin28b	-1
mmu-miR-669c-3p	Fnbp1	-1
mmu-miR-669c-3p	Btnl9	-1
mmu-miR-669c-3p	Tns3	-1
mmu-miR-669c-3p	Dnajb9	-1
mmu-miR-669c-3p	Myadm	-1
mmu-miR-669c-3p	Lypd1	-1
mmu-miR-669c-3p	Mfap1a	-1
mmu-miR-669c-3p	Pcgf2	-1
mmu-miR-669c-3p	Adam19	-1
mmu-miR-669c-3p	Sgsh	-1
mmu-miR-669c-3p	Klf6	-1
mmu-miR-669c-3p	Tmem220	-1
mmu-miR-669c-3p	Rad51c	-1
mmu-miR-669c-3p	Frmd3	-1
mmu-miR-669c-3p	Msx2	-1
mmu-miR-669c-3p	Mbtps2	-1
mmu-miR-669c-3p	Bicd1	-1
mmu-miR-669c-3p	Igdcc4	-1
mmu-miR-669c-3p	Plekha2	-1
mmu-miR-669c-3p	Emc1	-1
mmu-miR-669c-3p	Zfp871	-1
mmu-miR-669c-3p	Creb5	-1
mmu-miR-669c-3p	Pten	-1
mmu-miR-669c-3p	Btn1a1	-1
mmu-miR-669c-3p	Wdr59	-1
mmu-miR-669c-3p	Phf3	-1
mmu-miR-669c-3p	Chst15	-1
mmu-miR-669c-3p	1700028K03Rik	-1
mmu-miR-669c-3p	Nup133	-1
mmu-miR-669c-3p	Arl5b	-1
mmu-miR-669c-3p	Hdac9	-1
mmu-miR-669c-3p	Nup93	-1
mmu-miR-669c-3p	Fam120c	-1
mmu-miR-669c-3p	Nufip2	-1
mmu-miR-669c-3p	Zfp281	-1
mmu-miR-669c-3p	Tyw1	-1
mmu-miR-669c-3p	Npy1r	-1
mmu-miR-669c-3p	Bsn	-1
mmu-miR-669c-3p	Aak1	-1
mmu-miR-669c-3p	Atm	-1
mmu-miR-669c-3p	Nfxl1	-1
mmu-miR-669c-3p	Nsd1	-1
mmu-miR-669c-3p	Rhbdl3	-1
mmu-miR-669c-3p	Foxf2	-1
mmu-miR-669c-3p	Chek1	-1
mmu-miR-669c-3p	Cry2	-1
mmu-miR-669c-3p	Phaf1	-1
mmu-miR-669c-3p	Tmem170b	-1
mmu-miR-669c-3p	Hrk	-1
mmu-miR-669c-3p	Tubal3	-1
mmu-miR-669c-3p	Csnk1d	-1
mmu-miR-669c-3p	Cstf3	-1
mmu-miR-669c-3p	Sgcd	-1
mmu-miR-669c-3p	C2cd4c	-1
mmu-miR-669c-3p	Cep170b	-1
mmu-miR-669c-3p	Rtf1	-1
mmu-miR-669c-3p	Prkcd	-1
mmu-miR-669c-3p	Soat1	-1
mmu-miR-669c-3p	Cdk12	-1
mmu-miR-669c-3p	Mapk1ip1l	-1
mmu-miR-669c-3p	Lonrf1	-1
mmu-miR-669c-3p	Serpinb8	-1
mmu-miR-669c-3p	Dnajc18	-1
mmu-miR-669c-3p	Ralgapa2	-1
mmu-miR-669c-3p	Ilf3	-1
mmu-miR-669c-3p	2310022A10Rik	-1
mmu-miR-669c-3p	Foxk1	-1
mmu-miR-669c-3p	Ssbp2	-1
mmu-miR-669c-3p	Neurl1b	-1
mmu-miR-669c-3p	Pbld2	-1
mmu-miR-669c-3p	Rgl1	-1
mmu-miR-669c-3p	Ccdc144b	-1
mmu-miR-669c-3p	Usp40	-1
mmu-miR-669c-3p	Tas1r3	-1
mmu-miR-669c-3p	Asb7	-1
mmu-miR-669c-3p	Bcl2l15	-1
mmu-miR-669c-3p	Slc28a3	-1
mmu-miR-669c-3p	Cbln3	-1
mmu-miR-669c-3p	Fgf5	-1
mmu-miR-669c-3p	Kdm7a	-1
mmu-miR-669c-3p	Mtpn	-1
mmu-miR-669c-3p	Snap91	-1
mmu-miR-669c-3p	Ptbp3	-1
mmu-miR-669c-3p	Erc1	-1
mmu-miR-669c-3p	Itsn1	-1
mmu-miR-669c-3p	Spx	-1
mmu-miR-669c-3p	Ddit4l	-1
mmu-miR-669c-3p	Plekhg3	-1
mmu-miR-669c-3p	Akap5	-1
mmu-miR-669c-3p	Parn	-1
mmu-miR-669c-3p	Arf3	-1
mmu-miR-669c-3p	Fhod1	-1
mmu-miR-669c-3p	Igsf9	-1
mmu-miR-669c-3p	Mtx3	-1
mmu-miR-669c-3p	Rap1b	-1
mmu-miR-669c-3p	Tram1l1	-1
mmu-miR-669c-3p	Fam160b2	-1
mmu-miR-669c-3p	Kctd11	-1
mmu-miR-669c-3p	Rgs20	-1
mmu-miR-669c-3p	Smco4	-1
mmu-miR-669c-3p	Ccdc138	-1
mmu-miR-669c-3p	Slco5a1	-1
mmu-miR-669c-3p	Pld2	-1
mmu-miR-669c-3p	Adgra1	-1
mmu-miR-669c-3p	Ptchd4	-1
mmu-miR-669c-3p	Mas1	-1
mmu-miR-669c-3p	Slc36a1	-1
mmu-miR-669c-3p	Ms4a4c	-1
mmu-miR-669c-3p	Lfng	-1
mmu-miR-669c-3p	Cntnap2	-1
mmu-miR-669c-3p	Rnaseh2a	-1
mmu-miR-669c-3p	Lpar2	-1
mmu-miR-669c-3p	Igsf9b	-1
mmu-miR-669c-3p	Smarcad1	-1
mmu-miR-669c-3p	Slc11a2	-1
mmu-miR-669c-3p	Klf13	-1
mmu-miR-669c-3p	Nceh1	-1
mmu-miR-669c-3p	Snrk	-1
mmu-miR-669c-3p	Nrf1	-1
mmu-miR-669c-3p	Fbxo38	-1
mmu-miR-669c-3p	Kdm4a	-1
mmu-miR-669c-3p	Fzd3	-1
mmu-miR-669c-3p	Pdpk1	-1
mmu-miR-669c-3p	Cd3d	-1
mmu-miR-669c-3p	Tbc1d13	-1
mmu-miR-669c-3p	Bmp5	-1
mmu-miR-669c-3p	Il1rn	-1
mmu-miR-669c-3p	Scg2	-1
mmu-miR-669c-3p	Cisd2	-1
mmu-miR-669c-3p	Zxdc	-1
mmu-miR-669c-3p	Ppp1r3b	-1
mmu-miR-669c-3p	Hic2	-1
mmu-miR-669c-3p	Bahcc1	-1
mmu-miR-669c-3p	Ccdc25	-1
mmu-miR-669c-3p	Tmem65	-1
mmu-miR-669c-3p	Rflnb	-1
mmu-miR-669c-3p	Ermap	-1
mmu-miR-669c-3p	Szrd1	-1
mmu-miR-669c-3p	Cdk5rap2	-1
mmu-miR-669c-3p	Desi2	-1
mmu-miR-669c-3p	Atxn1	-1
mmu-miR-669c-3p	Agpat4	-1
mmu-miR-669c-3p	Bpifc	-1
mmu-miR-669c-3p	Kcnb1	-1
mmu-miR-669c-3p	Syt7	-1
mmu-miR-669c-3p	Slc25a37	-1
mmu-miR-669c-3p	Cog7	-1
mmu-miR-669c-3p	Cds2	-1
mmu-miR-669c-3p	Lonrf3	-1
mmu-miR-669c-3p	F2rl1	-1
mmu-miR-669c-3p	Dusp9	-1
mmu-miR-669c-3p	Arl6ip1	-1
mmu-miR-669c-3p	Six4	-1
mmu-miR-669c-3p	Gxylt2	-1
mmu-miR-669c-3p	Slc6a17	-1
mmu-miR-669c-3p	Usp44	-1
mmu-miR-669c-3p	Sp110	-1
mmu-miR-669c-3p	Ubac1	-1
mmu-miR-669c-3p	P2ry1	-1
mmu-miR-669c-3p	Wdr89	-1
mmu-miR-669c-3p	Cntn2	-1
mmu-miR-669c-3p	St8sia4	-1
mmu-miR-669c-3p	Grik3	-1
mmu-miR-669c-3p	Mylk	-1
mmu-miR-669c-3p	Herc6	-1
mmu-miR-669c-3p	Hk2	-1
mmu-miR-669c-3p	Optn	-1
mmu-miR-669c-3p	Slc10a5	-1
mmu-miR-669c-3p	Pou3f2	-1
mmu-miR-669c-3p	Rps6ka3	-1
mmu-miR-669c-3p	Rabgap1	-1
mmu-miR-669c-3p	Tmem178b	-1
mmu-miR-669c-3p	Slc12a5	-1
mmu-miR-669c-3p	Mrap2	-1
mmu-miR-669c-3p	Usp31	-1
mmu-miR-669c-3p	Mms22l	-1
mmu-miR-669c-3p	Klf11	-1
mmu-miR-669c-3p	Ppargc1a	-1
mmu-miR-669c-3p	Cyp19a1	-1
mmu-miR-669c-3p	Map3k7	-1
mmu-miR-669c-3p	Ccp110	-1
mmu-miR-669c-3p	Ctif	-1
mmu-miR-669c-3p	Diras2	-1
mmu-miR-669c-3p	Pcsk2	-1
mmu-miR-669c-3p	Pde1a	-1
mmu-miR-669c-3p	Pkp1	-1
mmu-miR-669c-3p	Larp1	-1
mmu-miR-669c-3p	Acvr1b	-1
mmu-miR-669c-3p	Epb41l5	-1
mmu-miR-669c-3p	Rap2a	-1
mmu-miR-669c-3p	Fus	-1
mmu-miR-669c-3p	Prn	-1
mmu-miR-669c-3p	Col8a1	-1
mmu-miR-669c-3p	Ssbp1	-1
mmu-miR-669c-3p	Pms2	-1
mmu-miR-669c-3p	Armc8	-1
mmu-miR-669c-3p	Fndc3a	-1
mmu-miR-669c-3p	Acot11	-1
mmu-miR-669c-3p	Tbl1xr1	-1
mmu-miR-669c-3p	Med13	-1
mmu-miR-669c-3p	Sv2a	-1
mmu-miR-669c-3p	Arhgap11a	-1
mmu-miR-669c-3p	Eya1	-1
mmu-miR-669c-3p	Unc80	-1
mmu-miR-669c-3p	Clec7a	-1
mmu-miR-669c-3p	Gad2	-1
mmu-miR-669c-3p	Plag1	-1
mmu-miR-669c-3p	Fam107a	-1
mmu-miR-669c-3p	Ndufs2	-1
mmu-miR-669c-3p	Rad54l2	-1
mmu-miR-669c-3p	Akna	-1
mmu-miR-669c-3p	Psme3	-1
mmu-miR-669c-3p	Spta1	-1
mmu-miR-669c-3p	Tigit	-1
mmu-miR-669c-3p	Nfat5	-1
mmu-miR-669c-3p	Zfp618	-1
mmu-miR-669c-3p	Slc35a1	-1
mmu-miR-669c-3p	Il21r	-1
mmu-miR-669c-3p	Lats2	-1
mmu-miR-669c-3p	Rpp40	-1
mmu-miR-669c-3p	Insr	-1
mmu-miR-669c-3p	Igf1r	-1
mmu-miR-669c-3p	Tnrc6b	-1
mmu-miR-669c-3p	Cdc73	-1
mmu-miR-669c-3p	Dtl	-1
mmu-miR-669c-3p	Adamts18	-1
mmu-miR-669c-3p	Marf1	-1
mmu-miR-669c-3p	Znrf3	-1
mmu-miR-669c-3p	Pak6	-1
mmu-miR-669c-3p	Slc16a10	-1
mmu-miR-669c-3p	Elovl5	-1
mmu-miR-669c-3p	Pon2	-1
mmu-miR-669c-3p	Synj2bp	-1
mmu-miR-669c-3p	Ido2	-1
mmu-miR-669c-3p	Arl6ip6	-1
mmu-miR-669c-3p	Chrna1	-1
mmu-miR-669c-3p	Elovl7	-1
mmu-miR-669c-3p	Mrps24	-1
mmu-miR-669c-3p	Il18r1	-1
mmu-miR-669c-3p	Grin2b	-1
mmu-miR-669c-3p	Tbc1d30	-1
mmu-miR-669c-3p	Tmem239	-1
mmu-miR-669c-3p	Rasal2	-1
mmu-miR-669c-3p	Vamp2	-1
mmu-miR-669c-3p	Slf2	-1
mmu-miR-669c-3p	Hook3	-1
mmu-miR-669c-3p	Nav2	-1
mmu-miR-669c-3p	Dph3	-1
mmu-miR-669c-3p	Nsd3	-1
mmu-miR-669c-3p	Kcnc4	-1
mmu-miR-669c-3p	Wfdc12	-1
mmu-miR-669c-3p	Vangl2	-1
mmu-miR-669c-3p	Mast4	-1
mmu-miR-669c-3p	Lbh	-1
mmu-miR-669c-3p	Irgq	-1
mmu-miR-669c-3p	Pclaf	-1
mmu-miR-669c-3p	Mgam	-1
mmu-miR-669c-3p	Epha5	-1
mmu-miR-669c-3p	Tmem201	-1
mmu-miR-669c-3p	Mrpl39	-1
mmu-miR-669c-3p	Tmc7	-1
mmu-miR-669c-3p	Ddx5	-1
mmu-miR-669c-3p	Arhgap12	-1
mmu-miR-669c-3p	Ubxn2b	-1
mmu-miR-669c-3p	Mdga1	-1
mmu-miR-669c-3p	Clic5	-1
mmu-miR-669c-3p	Npbwr1	-1
mmu-miR-669c-3p	Iglon5	-1
mmu-miR-669c-3p	Nvl	-1
mmu-miR-669c-3p	Fbxl14	-1
mmu-miR-669c-3p	Pak4	-1
mmu-miR-669c-3p	Csnk2a1	-1
mmu-miR-669c-3p	Ssr1	-1
mmu-miR-669c-3p	Zc3h12d	-1
mmu-miR-669c-3p	Tedc1	-1
mmu-miR-669c-3p	Wfs1	-1
mmu-miR-669c-3p	Lrp8	-1
mmu-miR-669c-3p	Tnfrsf11a	-1
mmu-miR-669c-3p	Dipk1c	-1
mmu-miR-669c-3p	Hlcs	-1
mmu-miR-669c-3p	Slfn5	-1
mmu-miR-669c-3p	Ptpn3	-1
mmu-miR-669c-3p	Mapre1	-1
mmu-miR-669c-3p	Pde3a	-1
mmu-miR-669c-3p	Cep97	-1
mmu-miR-669c-3p	Trak1	-1
mmu-miR-669c-3p	Lhfpl4	-1
mmu-miR-669c-3p	Xpot	-1
mmu-miR-669c-3p	Prnd	-1
mmu-miR-669c-3p	D630045J12Rik	-1
mmu-miR-669c-3p	Bend4	-1
mmu-miR-669c-3p	Alkbh1	-1
mmu-miR-669c-3p	Tub	-1
mmu-miR-669c-3p	Arhgef15	-1
mmu-miR-669c-3p	Esm1	-1
mmu-miR-669c-3p	Trip12	-1
mmu-miR-669c-3p	Mysm1	-1
mmu-miR-669c-3p	Hlf	-1
mmu-miR-669c-3p	Fryl	-1
mmu-miR-669c-3p	Arhgap23	-1
mmu-miR-669c-3p	Rmnd5a	-1
mmu-miR-669c-3p	Gpr50	-1
mmu-miR-669c-3p	F11r	-1
mmu-miR-669c-3p	Dcaf17	-1
mmu-miR-669c-3p	Tmem151b	-1
mmu-miR-669c-3p	Alkbh5	-1
mmu-miR-669c-3p	Ncbp3	-1
mmu-miR-669c-3p	Lrrc3	-1
mmu-miR-669c-3p	Armc2	-1
mmu-miR-669c-3p	Zbtb7a	-1
mmu-miR-669c-3p	Cdk6	-1
mmu-miR-669c-3p	Arl14epl	-1
mmu-miR-669c-3p	Prss22	-1
mmu-miR-669c-3p	Mcph1	-1
mmu-miR-669c-3p	Spock2	-1
mmu-miR-669c-3p	Ebf2	-1
mmu-miR-669c-3p	Rab3ip	-1
mmu-miR-669c-3p	R3hdm4	-1
mmu-miR-669c-3p	Zbtb10	-1
mmu-miR-669c-3p	Syt2	-1
mmu-miR-669c-3p	Qsox2	-1
mmu-miR-669c-3p	Fosl2	-1
mmu-miR-669c-3p	Fam234b	-1
mmu-miR-669c-3p	1810013L24Rik	-1
mmu-miR-7049-3p	Snx6	-1
mmu-miR-7049-3p	B3gat1	-1
mmu-miR-7049-3p	Tsc1	-1
mmu-miR-7049-3p	Cdc42ep4	-1
mmu-miR-7049-3p	Avpi1	-1
mmu-miR-7049-3p	Fgf14	-1
mmu-miR-330-3p	Tex2	-1
mmu-miR-330-3p	Jph1	-1
mmu-miR-330-3p	Fam83d	-1
mmu-miR-330-3p	Pja1	-1
mmu-miR-330-3p	Ccnd3	-1
mmu-miR-330-3p	Mosmo	-1
mmu-miR-330-3p	Bmpr2	-1
mmu-miR-330-3p	Tmem215	-1
mmu-miR-330-3p	Prkg1	-1
mmu-miR-330-3p	Mef2a	-1
mmu-miR-330-3p	Igf2bp3	-1
mmu-miR-330-3p	Srsf1	-1
mmu-miR-330-3p	Rap2a	-1
mmu-miR-330-3p	Sub1	-1
mmu-miR-330-3p	Six6	-1
mmu-miR-330-3p	Eif3j1	-1
mmu-miR-330-3p	Ndnf	-1
mmu-miR-330-3p	Myo5b	-1
mmu-miR-330-3p	Tanc2	-1
mmu-miR-330-3p	Cmpk1	-1
mmu-miR-330-3p	Zmat3	-1
mmu-miR-330-3p	Eif3j2	-1
mmu-miR-330-3p	Dlx1	-1
mmu-miR-330-3p	Trip12	-1
mmu-miR-330-3p	Vxn	-1
mmu-miR-330-3p	Atp2b1	-1
mmu-miR-330-3p	Pan3	-1
mmu-miR-330-3p	Sybu	-1
mmu-miR-130a-5p	Trio	-1
mmu-miR-130a-5p	Mef2a	-1
mmu-miR-130a-5p	Pcdha12	-1
